time,open,high,low,close,Volume,Volume MA
1588395600,8823.22,8838.43,8791.36,8818.83,337.3778153,478.2009617
1588399200,8820.1,8854.06,8820.1,8833.3,93.60018126,468.5031038
1588402800,8826,8837.77,8783.05,8801.7,288.223293,416.5165386
1588406400,8800.07,8827.54,8775.01,8783.08,133.221997,374.527778
1588410000,8776.51,8834.01,8776.51,8819.3,59.4060187,336.9656841
1588413600,8819.3,8857,8812.25,8831.81,137.4818665,277.1697091
1588417200,8838.47,8906,8838.47,8848.8,313.6475672,251.7621984
1588420800,8857.88,8956,8857.88,8872.32,590.3748245,233.4064032
1588424400,8873.78,8922.03,8862.54,8908.9,101.3017547,215.8872757
1588428000,8913.76,8966.25,8899.32,8935.62,275.8708102,215.9198416
1588431600,8933.42,8977,8900.68,8951.57,220.6597681,213.8291928
1588435200,8950.25,9022,8936.25,8991.78,972.4079196,241.048025
1588438800,8990.79,9007.8,8952.33,8980.6,437.7964965,244.9583782
1588442400,8977.41,8977.41,8812.43,8870.67,410.3812046,255.5257651
1588446000,8865.06,8883.58,8830.25,8874.49,154.08873,247.2219776
1588449600,8881.27,8940.84,8859.18,8940.56,81.94553228,245.1014006
1588453200,8941.54,8948.35,8886.11,8933.38,106.542306,246.8308257
1588456800,8933.7,8951.03,8904.77,8939.96,140.0816756,250.7286248
1588460400,8933.61,8990,8930.36,8983.79,251.2664341,259.0539589
1588464000,8982.56,9176.19,8945,9128.54,883.942138,299.4809167
1588467600,9136.59,9207.82,9062.44,9125.12,917.9349236,328.5087721
1588471200,9117.05,9163.44,9081.07,9084.28,347.1063242,341.1840792
1588474800,9081.07,9167.65,9081.07,9139.89,220.9920375,337.8225164
1588478400,9149.79,9159.88,9110.04,9114.74,227.7969417,342.5512637
1588482000,9114.74,9140.57,9085,9100.7,231.0809208,351.1350088
1588485600,9099.78,9099.78,8910,9011.92,532.6871647,370.8952737
1588489200,9007.51,9042.42,8983.49,8998.91,520.1043685,381.2181138
1588492800,8992.78,9055,8972.86,9045.04,314.5507569,367.4269104
1588496400,9039,9130,9033.88,9114.92,191.7128532,371.9474653
1588500000,9114.97,9145.57,8950.84,9042.41,544.7961131,385.3937305
1588503600,9038.49,9108.38,9014.72,9048.21,409.6825622,394.8448702
1588507200,9044.02,9073.7,8822,8962.82,765.7792817,384.5134383
1588510800,8953.98,8962.05,8830,8936.77,421.8226932,383.7147481
1588514400,8921.22,8923.73,8750,8774.43,746.6076535,400.5260705
1588518000,8763.78,8849.75,8723.78,8820.88,497.8430406,417.7137861
1588521600,8815.77,8891.65,8786.4,8862.53,192.5248817,423.2427535
1588525200,8852.11,8898.21,8784.62,8826.63,137.2835192,424.7798142
1588528800,8821.66,8873.79,8810.4,8850.01,91.47961878,422.3497114
1588532400,8846.81,8912.55,8844.39,8880.18,108.3843404,415.2056067
1588536000,8868.08,8888.86,8793.81,8847.98,142.9706747,378.1570335
1588539600,8842.63,8913.09,8800.96,8855.63,77.17221466,336.1188981
1588543200,8856.85,8967.86,8856.85,8911.46,393.1763545,338.4223996
1588546800,8917.04,8933.02,8868.15,8915.98,300.8435316,342.4149743
1588550400,8924.14,8947.95,8772.49,8818.73,426.1506022,352.3326573
1588554000,8827.08,8844.68,8633,8692.03,987.6772836,390.1624754
1588557600,8698,8782.88,8687.54,8748.77,196.809386,373.3685865
1588561200,8743.69,8775.74,8703.59,8733.22,115.7861326,353.1526747
1588564800,8737.02,8752.44,8637.58,8694.21,270.7244014,350.9613569
1588568400,8695.8,8707.56,8528.42,8615,624.8241619,372.6169224
1588572000,8609.53,8660.57,8591.85,8637,308.597915,360.8070125
1588575600,8634.1,8684.93,8582.01,8668.82,238.3261197,352.2391903
1588579200,8662.76,8732.51,8656.19,8704.04,358.3826177,331.8693571
1588582800,8696.93,8713.02,8602.33,8638.6,472.3268068,334.3945628
1588586400,8637.09,8684.79,8612.18,8638.96,207.4058698,307.4344736
1588590000,8636,8709.95,8626.7,8693.6,198.0881187,292.4467275
1588593600,8691.11,8764.22,8661.86,8732.44,640.6434401,314.8526555
1588597200,8728.1,8855.83,8728.1,8836.47,607.7154246,338.3742507
1588600800,8848.56,8873.97,8785,8786.97,700.9872724,368.8496334
1588604400,8792.36,8862.36,8792.36,8862.36,239.6060067,375.4107167
