time,open,high,low,close,Volume,Volume MA
1585951200,6733.5,6785.5,6716.5,6776,1847830.3138,17609386.803305037
1585954800,6772.5,6787.5,6722,6740,2541755.88885,17465930.228190035
1585958400,6739,6768,6715,6758.5,4607426.1102,17535900.636470035
1585962000,6757.5,6814.5,6751.5,6765,5410607.2165,17454260.919872534
1585965600,6765,6766,6680.5,6688,8404567.751,17556651.771167535
1585969200,6687.5,6719,6668.5,6704.5,2975690.24495,16077836.434452534
1585972800,6704.5,6738.5,6692.5,6723.5,1905516.5638,14979436.587420031
1585976400,6723.5,6786.5,6717,6735.5,2549812.3728,14541258.211232532
1585980000,6735,6741.5,6702.5,6735,2404077.8677,13590994.411537532
1585983600,6735,6746.5,6725,6737,3138006.64035,12225472.42293253
1585987200,6737,6791,6737,6789.5,2534475.20705,10185767.450427528
1585990800,6789.5,6882.5,6752,6849.5,16680023.81965,9452197.817447528
1585994400,6849.5,6915,6819.5,6890,16709303.2429,9165169.565392528
1585998000,6888,6926.5,6637.5,6706.5,26264440.0794,9354199.79892503
1586001600,6706.5,6743,6669.5,6718,13863903.0264,8427247.069325028
1586005200,6718,6749,6697.5,6735.5,6966399.13825,7912502.390927528
1586008800,6735.5,6739.5,6707.5,6716.5,3804188.8205,7470868.131012527
1586012400,6715.5,6762,6715.5,6733.5,11100124.5328,7355577.120785028
1586016000,6733.5,6815,6717.5,6790,32162232.90255,8461532.31680503
1586019600,6789.5,6819.5,6769.5,6783.5,17351412.7559,9161089.724767528
1586023200,6783,6814,6775.5,6781.5,2606039.03175,9199000.160665028
1586026800,6781.5,6798,6706,6754.5,9548180.3466,9549321.383552527
1586030400,6754.5,7024.5,6748.5,6842,49767311.7872,11807315.667402528
1586034000,6842,6911.5,6835,6872.5,9797292.6895,12026649.941052528
1586037600,6872.5,6894,6800,6851.5,12905930.09685,12251718.05834503
1586041200,6851.5,6885,6829,6867,5976264.2551,12401746.75885253
1586044800,6867,6913,6845.5,6870,15606681.35675,13086804.99850003
1586048400,6870,6887,6841,6857,4745086.6087,13196568.71029503
1586052000,6857,6857,6805,6851,3875199.0826,13270124.77104003
1586055600,6851,6851,6795,6805,4390732.577,13332761.067872528
1586059200,6805,6805,6745.5,6783,6878314.6665,13549953.040845027
1586062800,6783.5,6852,6767,6792.5,10717009.13895,13251802.306810027
1586066400,6792.5,6796,6738,6780,3461890.0483,12589431.647080028
1586070000,6780,6791,6754.5,6775,11233879.83105,11837903.634662528
1586073600,6775,6807.5,6757,6785,9250746.9178,11607245.829232529
1586077200,6785,6843.5,6759,6773,8740228.4549,11695937.295065029
1586080800,6773,6786,6735.5,6756,4850443.49145,11748250.02861253
1586084400,6756,6841.5,6750.5,6783,11036952.44455,11745091.424200032
1586088000,6783,6800.5,6763,6793.5,4702020.0391,10372080.78102753
1586091600,6793.5,6834,6787.5,6804.5,4496030.83995,9729311.68523003
1586095200,6804.5,6805,6774,6778.5,2224658.0811,9710242.637697529
1586098800,6778.5,6812.5,6767,6790.5,3206496.227,9393158.43171753
1586102400,6790.5,6799.5,6771,6789.5,5244645.2417,7167025.104442529
1586106000,6789.5,6888.5,6670.5,6805,34066896.62075,8380505.30100503
1586109600,6807.5,6833,6784,6802,7176079.88505,8094012.790415029
1586113200,6802,6820.5,6792,6800,3000288.22875,7945213.989097528
1586116800,6800,6801,6733.5,6760,6461490.1994,7487954.431230028
1586120400,6760,6809.5,6722,6762,4921859.27645,7496793.064617528
1586124000,6762,6820.5,6761.5,6809,11275947.05605,7866830.463290028
1586127600,6809,6816,6774,6778,1997289.75985,7747158.322432528
1586131200,6779,6891,6769.5,6877,17381157.62695,8272300.470455028
1586134800,6878,6907.5,6835.5,6850,7207347.2946,8096817.378237529
1586138400,6850,6859.5,6800,6829,2591838.3539,8053314.793517528
1586142000,6829.5,6859.5,6828,6851,3587498.85535,7670995.744732527
1586145600,6851,6973,6851,6955,20541208.3199,8235518.814837527
1586149200,6951,7029,6925,7005,23535687.03015,8975291.743600028
1586152800,7007,7133,6977,7094.5,20170188.50065,9741278.994060026
1586156400,7098,7122.5,6982.5,7044.5,15118112.58475,9945337.001070026
1586160000,7044.5,7099.5,7032,7056,7971465.3327,10108809.265750026
1586163600,7056,7164.5,7050,7117.5,22619326.0504,11014974.026272526
1586167200,7117,7167.5,7077.5,7087.5,16252964.95215,11716389.369825026
1586170800,7087,7133,7079.5,7110,6470552.7566,11879592.196305025
1586174400,7110,7179.5,7107.5,7148,21797737.9282,12707246.830630027
1586178000,7149,7176,6945.5,7106,41407370.7808,13074270.538632527
1586181600,7105,7124.5,7067,7110.5,13769504.79425,13403941.784092527
1586185200,7111,7160,7097,7156,13914112.82375,13949633.013842529
1586188800,7156,7198,7083,7158.5,48101263.65269999,16031621.686507529
1586192400,7159.5,7243,7144.5,7223.5,66042104.54465,19087633.949917533
1586196000,7223.5,7263.5,7187.5,7252,19425389.45165,19495106.069697533
1586199600,7252,7325,7233.5,7274.5,36781207.5692,21234301.96016503
1586203200,7276,7302.5,7201,7230,22419624.7636,21486225.316997528
1586206800,7226.5,7300.5,7210.5,7297,13678816.20785,21809798.762660027
1586210400,7297,7299,7238.5,7280,7876386.44775,22074026.167352524
1586214000,7280,7380,7255.5,7339,20161603.7602,22902731.412595026
1586217600,7340,7464,7314.5,7375.5,47245134.448,24237927.719000027
1586221200,7375.5,7420,7347.5,7360,10212145.55565,23571750.645275027
1586224800,7360,7386,7267.5,7321.5,44210519.3407,24773767.18727753
1586228400,7321.5,7338,7273,7334,4545787.8386,24245150.94997003
1586232000,7334,7336.5,7233.5,7258.5,12634542.2016,24478304.79341503
1586235600,7260,7307,7250.5,7286.5,6360263.2441,23665351.653100025
1586239200,7287,7316,7268.5,7315.5,3981548.1253,23051780.811757527
1586242800,7317,7397,7311,7385,15473587.81815,23501932.564835023
1586246400,7386,7392.5,7331,7366.5,10504655.17985,22937278.427417524
1586250000,7366.5,7386,7347,7383.5,6359014.785,21184860.627627525
1586253600,7383.5,7455.5,7380,7435.5,18298450.715,21411307.923665024
1586257200,7435.5,7436.5,7363.5,7393.5,13376554.861,21384430.025527522
1586260800,7393.5,7477,7298.5,7349,40744305.489,21016582.117342524
1586264400,7349,7406,7344,7356.5,26616675.01695,19045310.640957523
1586268000,7356.5,7357,7265,7288,19849041.78895,19066493.25782252
1586271600,7288,7351.5,7287,7327,8424539.52145,17648659.85543502
1586275200,7327,7392,7326.5,7374.5,17015508.76725,17378454.055617522
1586278800,7377,7383,7325.5,7353.5,15322381.64275,17460632.327362526
1586282400,7353,7361,7284.5,7311,16495704.03815,17891598.20688253
1586286000,7311.5,7369.5,7285,7291,28833741.15765,18325205.076755024
1586289600,7291,7295.5,7077,7119.5,29688761.70685,17447386.439697526
1586293200,7122,7220,7083.5,7172,14333046.87065,17653431.505447526
1586296800,7173,7199,7133.5,7170.5,7818422.2436,15833826.650592525
1586300400,7170.5,7214.5,7163.5,7196.5,5327512.76625,15872912.896975026
1586304000,7196.5,7212.5,7149,7155.5,9071754.63465,15694773.518627524
1586307600,7155.5,7189.5,7155.5,7161,1344396.2859,15443980.170717526
1586311200,7162.5,7289.5,7160,7267,11244263.98425,15807115.963665027
1586314800,7267,7397.5,7265,7350,21294543.3466,16098163.740087528
1586318400,7350,7376,7332,7357.5,13882663.8978,16267064.175985029
1586322000,7358,7428.5,7330.5,7421,26341257.0475,17266176.289110027
1586325600,7421,7433,7292.5,7323.5,17583595.9629,17230433.55150503
1586329200,7323.5,7358.5,7308.5,7328.5,12909031.33235,17207057.37507253
1586332800,7330,7341.5,7265.5,7298.5,16962294.87495,16017956.844370028
1586336400,7298.5,7338,7278.5,7310.5,10588678.71565,15216557.02930503
1586340000,7310.5,7354,7219,7255.5,20366606.0084,15242435.240277529
1586343600,7255.5,7309.5,7243.5,7300,7906388.1462,15216527.671515029
1586347200,7300,7360,7227,7287,19429696.1751,15337237.041907528
1586350800,7287,7313.5,7200,7222.5,20384958.68025,15590365.893782526
1586354400,7224,7276.5,7223,7274,7384742.9668,15134817.840215024
1586358000,7274.5,7317,7260,7283,6753795.69765,14030820.567215025
1586361600,7282.5,7343,7256.5,7330,17787008.29325,13435732.896535028
1586365200,7330,7356,7300,7314.5,8122797.6678,13125220.436392527
1586368800,7314,7340.5,7295.5,7324.5,3919509.1649,12930274.782457527
1586372400,7324.5,7340.5,7265.5,7310.5,12484618.32055,13288130.060172528
1586376000,7312.5,7378.5,7310.5,7324,9129792.67035,13291031.96195753
1586379600,7323.5,7369,7300,7332.5,4499663.9389,13448795.344607528
1586383200,7332.5,7392,7321,7369.5,5062782.7102,13139721.280905029
1586386800,7369.5,7401.5,7348,7369.5,5046610.40575,12327324.633862529
1586390400,7369.5,7377.5,7326,7354.5,10046207.6938,12135501.82366253
1586394000,7355,7357,7293.5,7319,4646977.5913,11050787.85085253
1586397600,7318,7331,7300,7325,3307083.73015,10336962.239215031
1586401200,7325.5,7325.5,7261,7291,4097531.871,9896387.26614753
1586404800,7287.5,7300,7241.5,7292,6667453.6962,9381645.20721003
1586408400,7292,7315,7278,7313.5,3148291.5485,9009625.848852532
1586412000,7313.5,7334,7301,7324,4733154.719,8227953.284382532
1586415600,7324,7345,7292,7338,6590143.9154,8162141.072842533
1586419200,7339.5,7363,7324.5,7343.5,9768515.91305,7679082.059740032
1586422800,7343.5,7343.5,7301,7306.5,8046041.37495,7062136.194475032
1586426400,7305.5,7328.5,7286,7319.5,9691666.32355,7177482.362312533
1586430000,7319.5,7342,7130,7195,26203089.79985,8149947.067422533
1586433600,7186.5,7320,7100,7312.5,61907837.6298,10355988.534250032
1586437200,7312,7352.5,7276,7341,25346634.9912,11217180.400420032
1586440800,7337,7361,7291,7331.5,20436238.0847,12043016.846410032
1586444400,7331.5,7333,7252.5,7288.5,10144566.9178,11926014.276272532
1586448000,7288.5,7306.5,7272,7286.5,7424859.45715,11840767.615612533
1586451600,7286.5,7320,7279.5,7300.5,5417132.4015,11886641.038742533
1586455200,7301,7301,7237,7261,11550066.83745,12211005.245105032
1586458800,7263,7288.5,7249.5,7271,10917942.43,12504571.846317533
